CHIVOR7 , AGCU,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105
CHIVOR8 , AGCU,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105
TUNJITA1 , D,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60,  19.60


AGENTE: AURES BAJO
AURESBAJO1 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00
AURESBAJO2 , D,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00


AGENTE: BIOGAS COLOMBIA
DOÑAJUANA , D,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25,  0.25


AGENTE: CANTAYÚS
CANTAYUS1 , D,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50
CANTAYUS2 , D,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50


AGENTE: CASCADA
SANMIGUEL1 , D,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22
SANMIGUEL2 , D,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22
ELPOPAL1 , D,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95
ELPOPAL2 , D,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95,  9.95
ELMOLINO1 , D,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72
ELMOLINO2 , D,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72,  9.72
BARROSO1 , D,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73
CARUQUIA1 , D,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37,  9.37
GUANAQUITAS1 , D,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50,  9.50
LACASCADA(ANTIOQUIA)1 , D,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07,  2.07
SANMATIAS1 , D,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73
SANMATIAS2 , D,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73
BARROSO2 , D,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73,  9.73


AGENTE: CCG ENERGY SAS ESP
PATICO-LACABRERA1 , D,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30


AGENTE: CEDENAR
RIOMAYO1 , D,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96,  6.96
RIOMAYO2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
RIOMAYO3 , D,  0.00,  0.00,  0.00,  0.00,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95,  6.95
JULIOBRAVO1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
RIOBOBO1 , D,  3.20,  3.20,  3.30,  3.30,  3.30,  3.30,  3.30,  3.30,  3.30,  3.30,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20,  3.20
RIOSAPUYES1 , D,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50,  1.50


AGENTE: CELSIA COLOMBIA
CALIMA1 , D,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33
CALIMA2 , D,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33
CALIMA3 , D,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33
CALIMA4 , D,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33,  33
CALIMA , AGCP,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68,  68
CALIMA1 , AGCU,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
CALIMA2 , AGCU,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
CALIMA3 , AGCU,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
CALIMA4 , AGCU,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
PRADO1 , D,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
PRADO2 , D,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
PRADO3 , D,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17,  17
PRADO , AGCP,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48,  48
PRADO1 , AGCU,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16
PRADO2 , AGCU,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16
PRADO3 , AGCU,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16
SALVAJINA1 , D,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125
SALVAJINA2 , D,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95
SALVAJINA3 , D,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95,  95
SALVAJINA , AGCP,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
SALVAJINA2 , AGCU,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
SALVAJINA3 , AGCU,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
SALVAJINA , MO,  60,  60,  125,  125,  125,  125,  125,  125,  190,  190,  190,  190,  190,  190,  190,  190,  190,  190,  190,  190,  190,  95,  60,  60
ALTOANCHICAYA1 , D,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115
ALTOANCHICAYA2 , D,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120
ALTOANCHICAYA3 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
BAJOANCHICAYA1 , D,  0,  0,  0,  0,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10
BAJOANCHICAYA2 , D,  0,  0,  0,  0,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10
BAJOANCHICAYA3 , D,  0,  0,  0,  0,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12
BAJOANCHICAYA4 , D,  5,  5,  5,  5,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13
ALBAN , AGCP,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  174,  0,  0,  0,  174,  174,  174
ALTOANCHICAYA1 , AGCU,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  85,  0,  0,  0,  85,  85,  85
ALTOANCHICAYA2 , AGCU,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  0,  0,  0,  90,  90,  90
ALTOANCHICAYA3 , AGCU,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
BAJOANCHICAYA1 , AGCU,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
BAJOANCHICAYA3 , AGCU,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
ALBAN , MO,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5,  5
CUCUANA1 , D,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28
CUCUANA2 , D,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28,  28
MERILECTRICA1 , D,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167,  167
MERILECTRICA1 , CONF,  1
MERILECTRICA1 , C,  GAS
CELSIASOLARESPINAL1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.00,  2.00,  5.00,  4.00,  4.00,  5.00,  0.00,  2.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CELSIASOLARESPINAL1 , INVD,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00,  55.00
CELSIASOLARCARMELO1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CELSIASOLARCARMELO1 , INVD,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00,  56.00
CELSIASOLARLAPAILA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CELSIASOLARLAPAILA1 , INVD,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
PRADO4 , D,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  4.00,  3.00,  3.00,  3.00
RIOCALI1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
RIOCALI2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
BAJOTULUA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
BAJOTULUA2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
ALTOTULUA1 , D,  6.00,  6.00,  5.00,  5.00,  5.00,  5.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  5.00,  7.00,  7.00,  7.00,  7.00,  9.00
ALTOTULUA2 , D,  6.00,  6.00,  5.00,  5.00,  5.00,  5.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  5.00,  7.00,  7.00,  7.00,  7.00,  9.00
HIDROMONTAÑITAS1 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
HIDROMONTAÑITAS2 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
RIOPIEDRAS1 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  8.00,  5.00,  9.00,  8.00,  9.00,  9.00,  8.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
RIOPIEDRAS2 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  8.00,  5.00,  9.00,  8.00,  9.00,  9.00,  8.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
AMAIME1 , D,  11.00,  11.00,  11.00,  11.00,  11.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,  7.00,  11.00,  11.00,  12.00,  14.00,  14.00
NIMA1 , D,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  5.00,  5.00,  5.00,  5.00
SANANDRESDECUERQUIA1 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  7.00
SANANDRESDECUERQUIA2 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  7.00
MAYAGUEZ1 , D,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00
INGENIOSANCARLOS1 , D,  1.00,  0.00,  1.00,  1.00,  1.00,  0.00,  1.00,  0.00,  0.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
COGENERADORMANUELITA2 , D,  7.00,  8.00,  9.00,  8.00,  8.00,  9.00,  8.00,  7.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  8.00,  7.00,  8.00,  8.00,  7.00,  7.00,  8.00
AUTOGARGOSCARTAGENA , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGARGOSYUMBO , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
TEQUENDAMABIOGAS , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGCELSIASOLARYUMBO , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  2.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGCELSIASOLARYUMBO , INVD,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
CELSIASOLARBOLIVAR , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.00,  3.00,  2.00,  4.00,  4.00,  6.00,  3.00,  3.00,  0.00,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CELSIASOLARBOLIVAR , INVD,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00
ELCOCUYO , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00


AGENTE: CEMEX ENERGY
SUEVA21 , D,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00,  6.00
AUTOGFERTICOL , D,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00,  16.00


AGENTE: CES
PAIPA4 , D,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160
PAIPA4 , CONF,  1
PAIPA4 , C,  CARBON


AGENTE: CETSA(TULUA)
RIOFRIOII1 , D,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  3.00,  3.00,  3.00,  3.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00
RIOFRIOII2 , D,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  3.00,  3.00,  3.00,  3.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00
RUMOR1 , D,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00
RIOFRIOI1 , D,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00


AGENTE: CH EL EDEN
ELEDEN1 , D,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50,  2.50
ELEDEN2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  2.50,  2.50,  2.50,  2.50,  0.00,  0.00,  0.00


